rfr_id|test_class_id|test_item_id|minor_item|rfr_deficiency_category|rfr_desc|rfr_loc_marker|rfr_insp_manual_desc|rfr_advisory_text|test_item_set_section_id
31519|5|21032|N|Dangerous|has a fractured which is likely to adversely affect braking or steering|N|A main load-bearing structural member fractured or deformed such that steering or braking is likely to be adversely affected||20310
31519|7|21032|N|Dangerous|has a fractured which is likely to adversely affect braking or steering|N|A main load-bearing structural member fractured or deformed such that steering or braking is likely to be adversely affected||20310
31520|3|21032|N|Dangerous|is so deformed it is likely to adversely affect braking or steering|N|A main load-bearing structural member fractured or deformed such that steering or braking is likely to be adversely affected||20310
31520|4|21032|N|Dangerous|is so deformed it is likely to adversely affect braking or steering|N|A main load-bearing structural member fractured or deformed such that steering or braking is likely to be adversely affected||20310
31520|5|21032|N|Dangerous|is so deformed it is likely to adversely affect braking or steering|N|A main load-bearing structural member fractured or deformed such that steering or braking is likely to be adversely affected||20310
31520|7|21032|N|Dangerous|is so deformed it is likely to adversely affect braking or steering|N|A main load-bearing structural member fractured or deformed such that steering or braking is likely to be adversely affected||20310
31521|3|21033|N|Major|strengthening plate or fastening insecure|N|Strengthening plates or fastenings insecure||20310
31521|4|21033|N|Major|strengthening plate or fastening insecure|N|Strengthening plates or fastenings insecure||20310
31521|5|21033|N|Major|strengthening plate or fastening insecure|N|Strengthening plates or fastenings insecure||20310
31521|7|21033|N|Major|strengthening plate or fastening insecure|N|Strengthening plates or fastenings insecure||20310
31522|3|21033|N|Dangerous|strengthening plate or fastening so insecure that structural rigidity is seriously reduced|N|Strengthening plates or fastenings so insecure that structural rigidity is seriously reduced||20310
31522|4|21033|N|Dangerous|strengthening plate or fastening so insecure that structural rigidity is seriously reduced|N|Strengthening plates or fastenings so insecure that structural rigidity is seriously reduced||20310
31522|5|21033|N|Dangerous|strengthening plate or fastening so insecure that structural rigidity is seriously reduced|N|Strengthening plates or fastenings so insecure that structural rigidity is seriously reduced||20310
31522|7|21033|N|Dangerous|strengthening plate or fastening so insecure that structural rigidity is seriously reduced|N|Strengthening plates or fastenings so insecure that structural rigidity is seriously reduced||20310
31523|3|21032|N|Major|corroded to the extent that the rigidity of the assembly is significantly reduced|N|Vehicle structure corroded to the extent that the rigidity of the assembly is seriously reduced|is corroded but structural rigidity is not significantly reduced|20310
31523|4|21032|N|Major|corroded to the extent that the rigidity of the assembly is significantly reduced|N|Vehicle structure corroded to the extent that the rigidity of the assembly is seriously reduced|is corroded but structural rigidity is not significantly reduced|20310
31523|5|21032|N|Major|corroded to the extent that the rigidity of the assembly is significantly reduced|N|Vehicle structure corroded to the extent that the rigidity of the assembly is seriously reduced|is corroded but structural rigidity is not significantly reduced|20310
31523|7|21032|N|Major|corroded to the extent that the rigidity of the assembly is significantly reduced|N|Vehicle structure corroded to the extent that the rigidity of the assembly is seriously reduced|is corroded but structural rigidity is not significantly reduced|20310
31524|3|21032|N|Dangerous|has excessive corrosion which adversely affects braking or steering|N|Vehicle structure corroded to the extent that steering or braking is likely to be adversely affected||20310
31524|4|21032|N|Dangerous|has excessive corrosion which adversely affects braking or steering|N|Vehicle structure corroded to the extent that steering or braking is likely to be adversely affected||20310
31524|5|21032|N|Dangerous|has excessive corrosion which adversely affects braking or steering|N|Vehicle structure corroded to the extent that steering or braking is likely to be adversely affected||20310
31524|7|21032|N|Dangerous|has excessive corrosion which adversely affects braking or steering|N|Vehicle structure corroded to the extent that steering or braking is likely to be adversely affected||20310
